nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
244.83,293.51,243.08,284.28,228.87,287.01,0.0,0.0,198.3,300.78,0.0,0.0,172.94,373.22,0.0,0.0,189.67,449.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811.84,192.64,813.4,185.85,801.04,187.12,0.0,0.0,776.54,196.18,823.9,238.84,760.06,246.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220.63,264.9,1220.85,254.88,1207.81,259.13,0.0,0.0,1187.24,273.62,1224.64,313.21,1167.02,321.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.29,303.6,350.18,292.62,339.26,295.6,0.0,0.0,306.4,309.68,355.34,354.22,296.86,368.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132.49,221.47,1134.63,215.1,1124.33,214.79,0.0,0.0,1105.71,220.19,1147.27,263.43,1082.39,265.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873.48,268.79,875.73,259.86,863.88,256.95,0.0,0.0,833.02,258.22,882.27,317.0,805.25,310.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488.62,293.64,489.12,283.64,475.88,286.58,0.0,0.0,443.18,295.93,0.0,0.0,425.85,354.56,0.0,0.0,424.74,420.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223.73,580.29,0.0,0.0,1206.47,571.17,0.0,0.0,1162.9,597.98,1200.4,659.07,1125.9,692.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540.71,443.79,0.0,0.0,529.63,429.93,0.0,0.0,499.68,437.9,512.29,503.51,450.61,504.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138.33,351.8,1135.08,343.37,1122.85,345.48,0.0,0.0,1092.39,360.75,0.0,0.0,1094.21,407.69,0.0,0.0,1132.59,451.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019.32,231.96,1019.25,222.37,1007.22,227.72,0.0,0.0,990.39,237.25,1043.16,273.24,981.71,280.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233.61,100.94,1236.16,95.66,1226.67,95.28,0.0,0.0,1209.76,96.8,1236.47,125.57,1202.17,124.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679.74,286.72,681.61,277.6,667.74,281.02,0.0,0.0,643.74,294.37,690.73,333.3,631.68,344.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.36,293.82,93.95,283.27,75.73,287.31,0.0,0.0,43.09,296.04,0.0,0.0,24.82,342.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.59,429.28,123.33,416.15,103.78,416.13,0.0,0.0,66.95,423.23,0.0,0.0,46.98,487.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759.56,324.67,758.67,312.84,745.12,320.36,0.0,0.0,713.0,333.3,0.0,0.0,707.85,382.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792.21,120.56,796.53,113.71,783.33,114.68,0.0,0.0,769.56,121.18,820.14,165.78,756.82,168.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462.89,625.65,460.34,609.85,439.0,613.89,0.0,0.0,393.1,634.19,0.0,0.0,387.81,713.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391.82,218.6,393.05,210.81,384.18,208.08,0.0,0.0,360.12,210.16,391.24,257.66,326.87,260.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628.36,158.93,631.58,152.16,620.32,152.14,0.0,0.0,599.37,154.33,0.0,0.0,585.01,194.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1164.87,57.92,1167.95,52.91,1158.18,53.77,0.0,0.0,1146.2,59.73,1182.71,86.45,1132.85,88.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616.2,235.12,617.93,228.92,605.14,226.91,0.0,0.0,577.33,235.85,0.0,0.0,558.07,292.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675.09,222.15,678.28,213.43,663.33,217.66,0.0,0.0,642.99,227.08,699.44,261.15,638.4,270.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046.21,186.61,1047.89,180.2,1035.36,181.68,0.0,0.0,1016.92,190.32,1064.07,221.58,1016.27,231.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539.51,351.2,540.83,337.97,524.06,341.59,0.0,0.0,485.62,350.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909.78,51.31,911.62,46.13,902.15,47.22,0.0,0.0,886.03,55.47,0.0,0.0,873.87,86.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031.81,116.15,1035.34,109.34,1022.14,110.8,0.0,0.0,1005.1,117.33,0.0,0.0,1000.4,154.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841.14,397.03,839.8,383.65,824.41,390.64,0.0,0.0,791.23,408.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960.03,244.64,961.61,235.27,947.62,238.16,0.0,0.0,922.94,251.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779.76,410.74,0.0,0.0,761.78,404.31,0.0,0.0,725.42,422.15,0.0,0.0,704.06,486.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.06,358.81,127.71,345.27,110.15,347.56,0.0,0.0,79.96,359.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625.16,352.4,624.53,341.5,612.04,341.93,0.0,0.0,582.32,348.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134.88,294.44,1137.55,285.3,1124.2,286.0,0.0,0.0,1103.46,292.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846.54,472.84,841.98,459.79,827.77,470.83,0.0,0.0,793.16,496.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1273.48,244.22,0.0,0.0,1257.48,256.08,0.0,0.0,1253.0,292.44,0.0,0.0,1278.33,358.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854.25,330.99,853.9,322.14,842.47,324.46,0.0,0.0,820.13,336.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478.33,215.99,477.45,207.4,466.02,212.96,0.0,0.0,448.94,226.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431.77,263.18,0.0,0.0,420.56,258.53,0.0,0.0,395.32,267.02,0.0,0.0,387.7,317.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1204.03,174.0,1206.91,166.29,1192.55,168.67,0.0,0.0,1178.12,179.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.62,590.7,559.49,645.34,491.35,682.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546.47,172.94,547.22,166.08,535.82,168.91,0.0,0.0,520.93,175.44,0.0,0.0,510.66,208.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322.28,75.48,325.78,69.99,315.14,70.59,0.0,0.0,300.53,75.98,0.0,0.0,292.7,103.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724.39,182.31,726.79,175.47,715.29,177.71,0.0,0.0,699.15,184.62,0.0,0.0,690.28,221.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864.71,132.45,867.54,125.66,855.07,127.85,0.0,0.0,841.81,135.99,0.0,0.0,834.51,170.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457.69,172.41,460.83,165.14,447.22,168.2,0.0,0.0,430.62,178.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344.36,150.46,348.53,143.39,335.63,143.6,0.0,0.0,319.89,148.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496.11,107.67,498.28,101.9,488.52,102.7,0.0,0.0,471.99,108.37,0.0,0.0,460.22,146.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181.39,522.06,179.19,510.13,163.03,513.08,0.0,0.0,127.48,531.11,208.6,580.66,111.07,606.39,277.71,670.65,179.52,700.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635.56,417.62,630.14,403.21,616.14,408.07,0.0,0.0,576.7,427.6,653.56,497.24,552.3,508.9,0.0,0.0,583.06,581.03,0.0,0.0,602.44,499.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349.92,499.15,348.7,488.09,331.81,490.3,0.0,0.0,290.65,510.47,352.86,547.89,253.05,572.27,0.0,0.0,298.27,665.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968.3,465.49,977.82,449.14,952.36,453.59,991.01,452.43,924.59,461.65,981.29,515.41,916.55,537.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304.72,373.37,301.43,361.11,287.79,364.34,0.0,0.0,246.08,377.14,295.71,438.21,218.95,446.92,0.0,0.0,211.45,535.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050.53,367.66,1047.95,355.57,1036.13,361.18,0.0,0.0,1006.42,375.23,1058.76,412.63,997.54,436.88,1105.12,474.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1215.35,407.5,1214.68,396.32,1199.14,398.65,0.0,0.0,1156.9,410.65,1220.52,481.63,1131.61,494.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400.67,394.6,404.31,381.08,384.96,385.29,0.0,0.0,361.42,395.53,418.1,453.39,348.05,464.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244.49,293.61,243.48,283.98,228.96,287.02,0.0,0.0,198.46,300.84,0.0,0.0,173.02,373.08,0.0,0.0,188.14,448.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811.9,193.03,813.1,186.13,801.59,186.89,0.0,0.0,776.62,196.22,825.21,240.45,759.75,246.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220.95,264.53,1220.73,254.95,1207.92,259.03,0.0,0.0,1187.19,273.66,1224.46,312.08,1167.51,318.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350.85,302.71,350.12,292.35,339.17,295.32,0.0,0.0,306.13,308.86,356.01,355.09,296.04,367.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257.75,141.36,260.95,134.96,248.87,136.24,0.0,0.0,231.43,144.72,268.26,176.03,221.22,183.31,0.0,0.0,232.33,227.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132.49,221.64,1134.6,215.03,1124.39,214.7,0.0,0.0,1105.68,220.09,1147.08,263.11,1080.65,264.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223.99,580.79,0.0,0.0,1206.53,571.51,0.0,0.0,1162.91,597.86,1200.88,658.57,1126.26,692.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540.75,444.32,0.0,0.0,529.87,430.22,0.0,0.0,500.73,438.27,516.44,506.86,449.93,506.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874.01,268.97,876.39,260.02,864.65,257.31,0.0,0.0,833.69,258.28,883.53,315.78,800.3,308.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.32,293.82,93.26,284.03,74.77,286.89,0.0,0.0,42.31,296.02,0.0,0.0,25.05,343.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019.31,232.08,1019.64,222.6,1007.24,227.88,0.0,0.0,990.43,237.13,1043.3,273.24,982.29,281.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680.44,287.69,681.31,278.74,667.91,281.47,0.0,0.0,645.22,295.83,685.45,332.89,632.51,343.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234.27,101.24,1236.7,95.88,1227.42,95.25,0.0,0.0,1209.53,96.27,1235.95,125.91,1202.47,125.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117.7,429.72,123.23,415.91,103.58,416.97,0.0,0.0,68.31,424.43,0.0,0.0,53.71,488.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487.91,293.94,489.05,283.6,475.36,286.66,0.0,0.0,443.31,295.69,0.0,0.0,425.6,354.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391.95,218.38,393.05,210.65,384.2,207.99,0.0,0.0,360.39,209.98,392.1,258.82,326.38,259.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792.21,120.82,796.85,113.91,783.72,114.8,0.0,0.0,770.02,121.19,820.45,166.27,757.14,168.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759.75,325.56,759.11,313.21,745.61,320.78,0.0,0.0,713.91,333.04,0.0,0.0,706.1,382.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462.92,626.02,460.41,610.08,439.08,614.3,0.0,0.0,392.98,634.52,0.0,0.0,387.67,712.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628.25,158.98,631.54,152.18,620.32,152.15,0.0,0.0,599.39,154.32,0.0,0.0,586.42,195.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1164.73,57.88,1167.61,52.71,1157.85,53.74,0.0,0.0,1145.71,59.44,1182.63,85.78,1131.83,89.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136.74,352.54,0.0,0.0,1123.19,346.37,0.0,0.0,1092.64,360.79,0.0,0.0,1094.16,407.95,0.0,0.0,1134.81,453.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616.77,235.48,617.14,229.02,605.22,226.97,0.0,0.0,577.17,236.24,0.0,0.0,560.36,291.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909.84,51.0,911.64,46.0,902.15,47.12,0.0,0.0,886.07,55.46,0.0,0.0,874.0,86.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539.35,351.19,540.2,338.09,524.09,341.73,0.0,0.0,485.84,350.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046.32,186.59,1048.02,180.17,1035.51,181.61,0.0,0.0,1016.9,190.26,1063.72,222.38,1016.06,231.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032.1,116.58,1035.32,109.1,1022.1,110.86,0.0,0.0,1005.0,117.38,0.0,0.0,1000.88,154.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960.03,244.71,961.91,235.47,947.54,238.16,0.0,0.0,922.86,250.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854.74,330.17,853.96,321.8,841.69,324.46,0.0,0.0,818.81,333.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780.04,410.79,0.0,0.0,761.95,404.32,0.0,0.0,724.64,421.86,0.0,0.0,703.83,486.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134.49,294.11,1138.27,285.47,1123.54,285.65,0.0,0.0,1103.69,291.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625.33,352.79,624.19,341.47,612.38,341.88,0.0,0.0,582.91,349.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840.96,395.54,839.32,383.1,825.13,389.97,0.0,0.0,792.7,406.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937.04,301.16,938.52,292.13,922.7,297.19,0.0,0.0,898.05,310.68,0.0,0.0,887.26,351.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.37,358.63,127.68,344.85,110.02,347.45,0.0,0.0,79.65,359.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846.55,473.03,842.06,459.42,827.66,470.74,0.0,0.0,790.26,493.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676.17,221.03,678.83,212.38,664.08,216.58,0.0,0.0,644.06,226.51,0.0,0.0,638.91,269.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1273.38,244.25,0.0,0.0,1257.73,256.65,0.0,0.0,1253.98,292.6,0.0,0.0,1277.01,357.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203.94,173.77,1206.34,166.25,1192.53,168.65,0.0,0.0,1177.95,180.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478.18,216.17,477.75,207.13,466.44,212.82,0.0,0.0,449.33,226.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813.86,557.83,0.0,0.0,807.46,550.39,0.0,0.0,779.12,555.19,752.35,602.99,711.54,619.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546.44,173.05,547.34,166.11,535.35,168.88,0.0,0.0,520.83,175.47,0.0,0.0,510.51,208.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496.25,107.7,498.59,101.7,488.73,103.01,0.0,0.0,471.69,108.97,0.0,0.0,460.95,146.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.77,590.61,559.21,645.02,492.14,680.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431.24,263.5,0.0,0.0,420.07,259.01,0.0,0.0,395.33,267.23,0.0,0.0,387.57,317.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
